,Anchor,Positive
8,476,455
0,810,640
1,810,751
2,810,240
3,810,885
4,810,601
5,810,161
6,810,723
7,810,550
8,810,391
9,810,856
0,232,834
1,232,172
2,232,252
3,232,842
4,232,556
5,232,144
6,232,251
7,232,410
8,232,898
9,232,66
0,970,647
1,970,922
2,970,466
3,970,634
4,970,389
5,970,680
6,970,448
7,970,582
8,970,702
0,358,640
1,358,240
2,358,885
3,358,601
4,358,610
5,358,515
6,358,723
7,358,837
8,358,856
9,358,215
0,352,475
1,352,500
2,352,603
3,352,521
4,352,189
5,352,909
6,352,64
7,352,612
8,352,539
0,162,414
1,162,647
2,162,790
3,162,429
4,162,504
5,162,389
6,162,448
7,162,797
8,162,437
9,162,259
0,947,593
1,947,707
2,947,607
3,947,974
4,947,468
5,947,263
6,947,418
7,947,462
0,490,727
1,490,602
2,490,124
3,490,761
4,490,331
5,490,410
6,490,954
7,490,83
8,490,801
9,490,995
0,906,667
1,906,779
2,906,480
3,906,211
4,906,258
0,838,475
1,838,500
2,838,707
3,838,974
4,838,468
5,838,418
6,838,462
7,838,369
0,551,727
1,551,602
2,551,124
3,551,331
4,551,614
5,551,954
6,551,83
7,551,801
8,551,995
9,551,82
0,686,414
1,686,647
2,686,790
3,686,429
4,686,504
5,686,389
6,686,680
7,686,448
8,686,797
9,686,437
0,98,252
1,98,359
2,98,556
3,98,144
4,98,251
5,98,866
6,98,898
7,98,66
0,233,640
1,233,751
2,233,240
3,233,885
4,233,601
5,233,161
6,233,723
7,233,550
8,233,391
9,233,856
0,992,727
1,992,602
2,992,124
3,992,761
4,992,331
5,992,410
6,992,954
7,992,83
8,992,801
9,992,139
0,201,790
1,201,429
2,201,504
3,201,751
4,201,831
5,201,161
6,201,550
7,201,797
8,201,391
9,201,437
0,678,724
1,678,359
2,678,556
3,678,144
4,678,251
5,678,866
6,678,898
7,678,600
0,776,603
1,776,667
2,776,523
3,776,480
4,776,537
5,776,612
0,220,936
1,220,640
2,220,885
3,220,610
4,220,515
5,220,723
6,220,837
7,220,147
8,220,732
0,406,834
1,406,172
2,406,252
3,406,556
4,406,144
5,406,251
6,406,866
7,406,898
8,406,66
0,202,557
1,202,760
2,202,833
0,986,59
1,986,44
2,986,292
0,933,111
1,933,515
2,933,837
3,933,147
4,933,590
0,93,301
1,93,667
2,93,523
3,93,480
4,93,258
5,93,537
0,830,724
1,830,359
2,830,556
3,830,144
4,830,251
5,830,866
6,830,898
7,830,600
0,325,570
1,325,603
2,325,523
3,325,189
4,325,480
5,325,612
6,325,777
0,670,826
1,670,802
2,670,658
0,682,647
1,682,922
2,682,466
3,682,634
4,682,15
5,682,389
6,682,680
7,682,448
8,682,437
9,682,582
0,820,790
1,820,429
2,820,504
3,820,751
4,820,240
5,820,161
6,820,550
7,820,797
8,820,391
9,820,437
0,264,414
1,264,647
2,264,790
3,264,429
4,264,504
5,264,161
6,264,448
7,264,797
8,264,437
9,264,259
0,326,80
1,326,753
2,326,73
0,303,790
1,303,429
2,303,504
3,303,751
4,303,240
5,303,161
6,303,550
7,303,391
8,303,259
9,303,856
0,176,593
1,176,724
2,176,607
3,176,359
4,176,866
5,176,468
6,176,263
7,176,733
8,176,455
0,456,826
1,456,779
2,456,211
3,456,258
4,456,312
5,456,347
0,564,911
1,564,306
2,564,141
3,564,675
4,564,296
0,997,640
1,997,751
2,997,240
3,997,885
4,997,601
5,997,515
6,997,723
7,997,550
8,997,391
9,997,856
0,8,475
1,8,500
2,8,707
3,8,521
4,8,189
5,8,909
6,8,64
7,8,462
8,8,369
0,6,593
1,6,707
2,6,607
3,6,974
4,6,468
5,6,263
6,6,418
7,6,462
0,493,111
1,493,590
2,493,379
3,493,458
4,493,750
0,294,870
1,294,815
0,241,389
1,241,680
2,241,448
3,241,83
4,241,995
0,479,647
1,479,922
2,479,466
3,479,634
4,479,15
5,479,389
6,479,680
7,479,448
8,479,437
9,479,582
0,481,414
1,481,647
2,481,790
3,481,429
4,481,504
5,481,161
6,481,797
7,481,437
8,481,259
9,481,664
0,255,815
0,943,647
1,943,922
2,943,747
3,943,634
4,943,15
5,943,389
6,943,680
7,943,448
8,943,797
9,943,437
0,79,826
1,79,779
2,79,211
3,79,258
4,79,630
5,79,312
0,506,359
1,506,556
2,506,144
3,506,251
4,506,866
5,506,898
6,506,66
0,741,790
1,741,429
2,741,504
3,741,751
4,741,240
5,741,161
6,741,550
7,741,391
8,741,259
9,741,856
0,109,647
1,109,831
2,109,611
3,109,922
4,109,747
5,109,389
6,109,680
7,109,448
8,109,797
9,109,437
0,30,727
1,30,602
2,30,124
3,30,331
4,30,614
5,30,410
6,30,954
7,30,83
8,30,801
9,30,995
0,434,834
1,434,172
2,434,252
3,434,842
4,434,556
5,434,144
6,434,251
7,434,410
8,434,898
9,434,66
0,843,647
1,843,922
2,843,466
3,843,389
4,843,680
5,843,448
6,843,83
7,843,582
0,52,414
1,52,647
2,52,790
3,52,429
4,52,504
5,52,389
6,52,448
7,52,797
8,52,437
9,52,259
0,513,936
1,513,640
2,513,610
3,513,111
4,513,515
5,513,837
6,513,147
7,513,732
0,159,727
1,159,602
2,159,124
3,159,331
4,159,614
5,159,410
6,159,954
7,159,83
8,159,801
9,159,995
0,781,727
1,781,602
2,781,124
3,781,761
4,781,331
5,781,410
6,781,954
7,781,83
8,781,801
9,781,139
0,376,834
1,376,252
2,376,359
3,376,556
4,376,144
5,376,251
6,376,866
7,376,898
8,376,66
0,384,910
1,384,802
2,384,317
3,384,658
0,101,834
1,101,252
2,101,359
3,101,556
4,101,144
5,101,251
6,101,866
7,101,898
8,101,66
0,567,593
1,567,724
2,567,607
3,567,359
4,567,866
5,567,468
6,567,263
7,567,733
8,567,455
0,246,640
1,246,240
2,246,885
3,246,601
4,246,610
5,246,515
6,246,723
7,246,837
8,246,856
9,246,147
0,699,727
1,699,602
2,699,124
3,699,331
4,699,614
5,699,410
6,699,954
7,699,83
8,699,801
9,699,995
0,422,240
1,422,885
2,422,601
3,422,166
4,422,197
5,422,161
6,422,723
7,422,550
8,422,391
9,422,259
0,21,593
1,21,724
2,21,607
3,21,974
4,21,468
5,21,263
6,21,418
7,21,733
0,71,640
1,71,240
2,71,885
3,71,601
4,71,610
5,71,515
6,71,723
7,71,837
8,71,856
9,71,147
0,847,414
1,847,647
2,847,790
3,847,429
4,847,504
5,847,161
6,847,448
7,847,797
8,847,437
9,847,259
0,165,500
1,165,707
2,165,974
3,165,418
4,165,462
5,165,369
6,165,539
0,792,414
1,792,647
2,792,790
3,792,429
4,792,504
5,792,161
6,792,797
7,792,437
8,792,259
9,792,664
0,256,593
1,256,724
2,256,607
3,256,974
4,256,468
5,256,263
6,256,418
7,256,733
0,960,727
1,960,602
2,960,124
3,960,331
4,960,614
5,960,954
6,960,83
7,960,801
8,960,995
9,960,82
0,453,593
1,453,724
2,453,607
3,453,974
4,453,468
5,453,263
6,453,418
7,453,733
0,371,80
1,371,59
2,371,44
3,371,73
0,432,727
1,432,602
2,432,124
3,432,331
4,432,614
5,432,410
6,432,954
7,432,83
8,432,801
9,432,995
0,309,111
1,309,590
2,309,379
3,309,458
4,309,750
0,260,602
1,260,614
2,260,466
3,260,680
4,260,83
5,260,801
6,260,995
7,260,82
0,964,111
1,964,515
2,964,837
3,964,590
4,964,379
0,436,640
1,436,885
2,436,610
3,436,783
4,436,515
5,436,723
6,436,837
7,436,147
8,436,732
0,696,790
1,696,429
2,696,504
3,696,751
4,696,240
5,696,161
6,696,550
7,696,797
8,696,391
9,696,437
0,659,59
1,659,292
0,641,414
1,641,647
2,641,790
3,641,429
4,641,504
5,641,389
6,641,448
7,641,797
8,641,437
9,641,259
0,994,724
1,994,359
2,994,556
3,994,144
4,994,251
5,994,866
6,994,600
7,994,795
0,329,790
1,329,429
2,329,504
3,329,751
4,329,240
5,329,161
6,329,550
7,329,797
8,329,391
9,329,259
0,427,790
1,427,429
2,427,504
3,427,751
4,427,831
5,427,161
6,427,550
7,427,797
8,427,391
9,427,437
0,142,570
1,142,603
2,142,667
3,142,523
4,142,189
5,142,480
6,142,537
0,579,640
1,579,751
2,579,240
3,579,885
4,579,601
5,579,161
6,579,723
7,579,550
8,579,391
9,579,856
0,635,414
1,635,647
2,635,504
3,635,831
4,635,611
5,635,389
6,635,680
7,635,448
8,635,797
9,635,437
0,51,80
1,51,44
2,51,753
3,51,73
0,262,705
1,262,572
0,209,647
1,209,831
2,209,611
3,209,922
4,209,747
5,209,389
6,209,680
7,209,448
8,209,797
9,209,437
0,785,727
1,785,602
2,785,124
3,785,761
4,785,331
5,785,410
6,785,954
7,785,83
8,785,801
9,785,139
0,730,59
1,730,292
0,179,936
1,179,640
2,179,610
3,179,111
4,179,515
5,179,837
6,179,147
7,179,732
0,530,834
1,530,252
2,530,359
3,530,556
4,530,144
5,530,251
6,530,866
7,530,898
8,530,66
0,160,593
1,160,707
2,160,974
3,160,468
4,160,263
5,160,418
6,160,462
0,930,727
1,930,602
2,930,124
3,930,331
4,930,614
5,930,954
6,930,83
7,930,801
8,930,995
9,930,82
0,719,59
1,719,44
2,719,73
0,36,80
1,36,59
2,36,44
3,36,73
0,816,414
1,816,647
2,816,790
3,816,429
4,816,504
5,816,389
6,816,448
7,816,797
8,816,437
9,816,259
0,888,292
0,229,475
1,229,500
2,229,707
3,229,521
4,229,189
5,229,909
6,229,64
7,229,462
8,229,369
0,67,790
1,67,429
2,67,751
3,67,240
4,67,601
5,67,161
6,67,550
7,67,391
8,67,259
9,67,856
0,882,834
1,882,172
2,882,252
3,882,556
4,882,144
5,882,251
6,882,898
7,882,66
8,882,600
0,218,500
1,218,707
2,218,521
3,218,974
4,218,909
5,218,64
6,218,462
7,218,369
0,392,475
1,392,500
2,392,603
3,392,521
4,392,189
5,392,909
6,392,64
7,392,612
0,408,475
1,408,500
2,408,603
3,408,521
4,408,189
5,408,909
6,408,64
7,408,612
8,408,539
0,798,640
1,798,240
2,798,885
3,798,601
4,798,610
5,798,515
6,798,723
7,798,837
8,798,856
9,798,147
0,119,359
1,119,556
2,119,144
3,119,251
4,119,866
5,119,898
6,119,66
0,122,727
1,122,602
2,122,124
3,122,331
4,122,614
5,122,410
6,122,954
7,122,83
8,122,801
9,122,995
0,178,727
1,178,602
2,178,124
3,178,761
4,178,331
5,178,410
6,178,954
7,178,801
8,178,139
9,178,372
0,404,593
1,404,707
2,404,974
3,404,468
4,404,263
5,404,418
6,404,462
0,24,124
1,24,761
2,24,172
3,24,252
4,24,842
5,24,251
6,24,410
7,24,954
8,24,898
9,24,66
0,868,815
0,993,952
1,993,826
2,993,779
3,993,211
4,993,258
0,665,59
1,665,44
2,665,292
0,216,475
1,216,500
2,216,707
3,216,521
4,216,189
5,216,909
6,216,64
7,216,462
8,216,369
0,459,911
1,459,910
2,459,675
3,459,296
0,498,414
1,498,647
2,498,790
3,498,429
4,498,504
5,498,389
6,498,448
7,498,797
8,498,437
9,498,259
0,223,500
1,223,707
2,223,974
3,223,418
4,223,462
5,223,369
6,223,539
0,905,790
1,905,429
2,905,504
3,905,751
4,905,240
5,905,161
6,905,550
7,905,797
8,905,391
9,905,437
0,145,667
1,145,523
2,145,480
3,145,537
4,145,630
0,380,834
1,380,172
2,380,252
3,380,359
4,380,556
5,380,144
6,380,251
7,380,866
8,380,898
9,380,66
0,377,640
1,377,751
2,377,240
3,377,885
4,377,601
5,377,723
6,377,550
7,377,391
8,377,856
9,377,215
0,19,570
1,19,603
2,19,667
3,19,523
4,19,189
5,19,480
6,19,537
0,892,834
1,892,172
2,892,252
3,892,556
4,892,144
5,892,251
6,892,898
7,892,66
8,892,600
0,270,593
1,270,724
2,270,607
3,270,974
4,270,468
5,270,263
6,270,418
7,270,733
