,Anchor,Positive
7,40092,40183
8,40092,39124
9,40092,40454
0,21174,12046
1,21174,21047
2,21174,16688
3,21174,8179
4,21174,19802
5,21174,19529
6,21174,15787
7,21174,15744
8,21174,18570
9,21174,12002
0,11295,12046
1,11295,21047
2,11295,16688
3,11295,8179
4,11295,19802
5,11295,19529
6,11295,5619
7,11295,12002
8,11295,6959
9,11295,33174
0,35002,37598
1,35002,34021
2,35002,35280
3,35002,37774
4,35002,35120
5,35002,30065
6,35002,36978
7,35002,37416
8,35002,30270
9,35002,37005
0,35452,37598
1,35452,34021
2,35452,35280
3,35452,37774
4,35452,35120
5,35452,30065
6,35452,36978
7,35452,37416
8,35452,30270
9,35452,37005
0,5969,25045
1,5969,7376
2,5969,25084
3,5969,7171
4,5969,36651
5,5969,24059
6,5969,5619
7,5969,24057
8,5969,24094
9,5969,40463
0,625,25045
1,625,7376
2,625,25084
3,625,7171
4,625,36651
5,625,24059
6,625,24057
7,625,24094
8,625,40463
9,625,24072
0,10324,12046
1,10324,21047
2,10324,16688
3,10324,8179
4,10324,19802
5,10324,19529
6,10324,5619
7,10324,15787
8,10324,12002
9,10324,6959
0,25771,25045
1,25771,7376
2,25771,25084
3,25771,7171
4,25771,36651
5,25771,24059
6,25771,5619
7,25771,24057
8,25771,24094
9,25771,40463
0,26159,25045
1,26159,7376
2,26159,25084
3,26159,7171
4,26159,36651
5,26159,24059
6,26159,5619
7,26159,24057
8,26159,24094
9,26159,40463
0,23396,12046
1,23396,21047
2,23396,16688
3,23396,8179
4,23396,19802
5,23396,19529
6,23396,5619
7,23396,12002
8,23396,6959
9,23396,33174
0,28643,34021
1,28643,35280
2,28643,35120
3,28643,30693
4,28643,28411
5,28643,30065
6,28643,37416
7,28643,30270
8,28643,37005
9,28643,35068
0,7285,25045
1,7285,7376
2,7285,25084
3,7285,7171
4,7285,36651
5,7285,24059
6,7285,24057
7,7285,24094
8,7285,40463
9,7285,24072
0,18684,12046
1,18684,21047
2,18684,16688
3,18684,8179
4,18684,19802
5,18684,19529
6,18684,5619
7,18684,6959
8,18684,33174
9,18684,20343
0,13403,12046
1,13403,21047
2,13403,16688
3,13403,8179
4,13403,19802
5,13403,19529
6,13403,5619
7,13403,15787
8,13403,12002
9,13403,6959
0,14132,12046
1,14132,16688
2,14132,16195
3,14132,13776
4,14132,10502
5,14132,19529
6,14132,15787
7,14132,15744
8,14132,17093
9,14132,18570
0,22944,12046
1,22944,21047
2,22944,16688
3,22944,8179
4,22944,19802
5,22944,19529
6,22944,5619
7,22944,12002
8,22944,6959
9,22944,33174
0,8262,12046
1,8262,21047
2,8262,16688
3,8262,8179
4,8262,19802
5,8262,19529
6,8262,5619
7,8262,12002
8,8262,6959
9,8262,33174
0,23488,12046
1,23488,21047
2,23488,16688
3,23488,8179
4,23488,19802
5,23488,19529
6,23488,5619
7,23488,12002
8,23488,6959
9,23488,33174
0,28124,34021
1,28124,35280
2,28124,35120
3,28124,30693
4,28124,28411
5,28124,30065
6,28124,37416
7,28124,30270
8,28124,35068
9,28124,33908
0,25782,25045
1,25782,7376
2,25782,25084
3,25782,7171
4,25782,36651
5,25782,24059
6,25782,5619
7,25782,24057
8,25782,24094
9,25782,24072
0,19213,12046
1,19213,21047
2,19213,16688
3,19213,8179
4,19213,19802
5,19213,19529
6,19213,5619
7,19213,12002
8,19213,6959
9,19213,33174
0,38464,38045
1,38464,40433
2,38464,33431
3,38464,30898
4,38464,40189
5,38464,40144
6,38464,38653
7,38464,39313
8,38464,38155
9,38464,38571
0,25900,12046
1,25900,21047
2,25900,16688
3,25900,8179
4,25900,19802
5,25900,19529
6,25900,15787
7,25900,15744
8,25900,18570
9,25900,12002
0,32977,34021
1,32977,35280
2,32977,35120
3,32977,30693
4,32977,28411
5,32977,30065
6,32977,37416
7,32977,30270
8,32977,35068
9,32977,33908
0,1859,25045
1,1859,7376
2,1859,25084
3,1859,7171
4,1859,36651
5,1859,24059
6,1859,24057
7,1859,24094
8,1859,40463
9,1859,24072
0,6207,25045
1,6207,7376
2,6207,25084
3,6207,7171
4,6207,36651
5,6207,24059
6,6207,5619
7,6207,24057
8,6207,24094
9,6207,40463
0,3068,25045
1,3068,7376
2,3068,25084
3,3068,7171
4,3068,36651
5,3068,24059
6,3068,24057
7,3068,24094
8,3068,40463
9,3068,24072
0,5277,25045
1,5277,7376
2,5277,25084
3,5277,7171
4,5277,36651
5,5277,24059
6,5277,5619
7,5277,24057
8,5277,24094
9,5277,24072
0,243,12046
1,243,21047
2,243,16688
3,243,8179
4,243,19802
5,243,19529
6,243,5619
7,243,15787
8,243,15744
9,243,18570
0,3848,25045
1,3848,7376
2,3848,25084
3,3848,7171
4,3848,36651
5,3848,24059
6,3848,5619
7,3848,24057
8,3848,24094
9,3848,40463
0,7553,25045
1,7553,7376
2,7553,25084
3,7553,7171
4,7553,36651
5,7553,24059
6,7553,5619
7,7553,24057
8,7553,24094
9,7553,40463
0,2144,25045
1,2144,7376
2,2144,25084
3,2144,7171
4,2144,36651
5,2144,24059
6,2144,5619
7,2144,24057
8,2144,24094
9,2144,40463
0,13866,12046
1,13866,21047
2,13866,16688
3,13866,8179
4,13866,19802
5,13866,19529
6,13866,5619
7,13866,12002
8,13866,6959
9,13866,33174
0,25131,25045
1,25131,7376
2,25131,25084
3,25131,7171
4,25131,36651
5,25131,24059
6,25131,5619
7,25131,24057
8,25131,24094
9,25131,40463
0,40794,41012
1,40794,40950
2,40794,41069
3,40794,40910
4,40794,40633
5,40794,41006
6,40794,40968
7,40794,41078
8,40794,40589
9,40794,40891
0,36632,37598
1,36632,35280
2,36632,37774
3,36632,35120
4,36632,30693
5,36632,36978
6,36632,37416
7,36632,37005
8,36632,37543
9,36632,37277
0,29861,34021
1,29861,35280
2,29861,30267
3,29861,35120
4,29861,30693
5,29861,30065
6,29861,37416
7,29861,30270
8,29861,35068
9,29861,33908
0,18106,12046
1,18106,21047
2,18106,16688
3,18106,8179
4,18106,19802
5,18106,19529
6,18106,5619
7,18106,12002
8,18106,6959
9,18106,33174
0,5753,25045
1,5753,7376
2,5753,25084
3,5753,7171
4,5753,36651
5,5753,24059
6,5753,24057
7,5753,24094
8,5753,40463
9,5753,24072
0,13418,12046
1,13418,21047
2,13418,16688
3,13418,8179
4,13418,19802
5,13418,19529
6,13418,5619
7,13418,15787
8,13418,12002
9,13418,6959
0,18992,12046
1,18992,21047
2,18992,16688
3,18992,8179
4,18992,19802
5,18992,19529
6,18992,5619
7,18992,12002
8,18992,6959
9,18992,33174
0,8606,12046
1,8606,21047
2,8606,16688
3,8606,8179
4,8606,19802
5,8606,19529
6,8606,5619
7,8606,15787
8,8606,12002
9,8606,6959
0,19959,12046
1,19959,21047
2,19959,16688
3,19959,8179
4,19959,19802
5,19959,19529
6,19959,5619
7,19959,15787
8,19959,12002
9,19959,6959
0,6278,8179
1,6278,19802
2,6278,7527
3,6278,11763
4,6278,25045
5,6278,24059
6,6278,5619
7,6278,24057
8,6278,24094
9,6278,24072
0,9398,12046
1,9398,21047
2,9398,16688
3,9398,8179
4,9398,19802
5,9398,19529
6,9398,5619
7,9398,12002
8,9398,6959
9,9398,33174
0,26237,25045
1,26237,7376
2,26237,25084
3,26237,7171
4,26237,36651
5,26237,24059
6,26237,5619
7,26237,24057
8,26237,24094
9,26237,40463
0,36929,37598
1,36929,35280
2,36929,37774
3,36929,35120
4,36929,30693
5,36929,36978
6,36929,37416
7,36929,37005
8,36929,36790
9,36929,37543
0,9353,12046
1,9353,21047
2,9353,16688
3,9353,8179
4,9353,19802
5,9353,19529
6,9353,5619
7,9353,6959
8,9353,33174
9,9353,20343
0,19149,12046
1,19149,21047
2,19149,16688
3,19149,8179
4,19149,19802
5,19149,19529
6,19149,5619
7,19149,12002
8,19149,6959
9,19149,33174
0,24679,25045
1,24679,7376
2,24679,25084
3,24679,7171
4,24679,36651
5,24679,24059
6,24679,5619
7,24679,24057
8,24679,24094
9,24679,40463
0,26283,25045
1,26283,7376
2,26283,25084
3,26283,7171
4,26283,36651
5,26283,24059
6,26283,5619
7,26283,24057
8,26283,24094
9,26283,24072
0,30684,34021
1,30684,35280
2,30684,30267
3,30684,35120
4,30684,30693
5,30684,30065
6,30684,30270
7,30684,35068
8,30684,33908
9,30684,36790
0,14144,12046
1,14144,21047
2,14144,16688
3,14144,8179
4,14144,19802
5,14144,19529
6,14144,5619
7,14144,12002
8,14144,6959
9,14144,33174
0,23855,12046
1,23855,21047
2,23855,16688
3,23855,8179
4,23855,19802
5,23855,19529
6,23855,5619
7,23855,12002
8,23855,6959
9,23855,33174
0,13147,12046
1,13147,21047
2,13147,16688
3,13147,8179
4,13147,19802
5,13147,19529
6,13147,5619
7,13147,12002
8,13147,6959
9,13147,33174
0,4067,12046
1,4067,21047
2,4067,16688
3,4067,8179
4,4067,19802
5,4067,19529
6,4067,5619
7,4067,15787
8,4067,15744
9,4067,18570
0,25151,25045
1,25151,7376
2,25151,25084
3,25151,7171
4,25151,36651
5,25151,24059
6,25151,5619
7,25151,24057
8,25151,24094
9,25151,40463
0,24349,25045
1,24349,7376
2,24349,25084
3,24349,7171
4,24349,36651
5,24349,24059
6,24349,5619
7,24349,24057
8,24349,24094
9,24349,40463
0,30193,34021
1,30193,35280
2,30193,35120
3,30193,30693
4,30193,28411
5,30193,30065
6,30193,37416
7,30193,30270
8,30193,37005
9,30193,35068
0,16806,12046
1,16806,21047
2,16806,16688
3,16806,8179
4,16806,19802
5,16806,19529
6,16806,5619
7,16806,15787
8,16806,12002
9,16806,6959
0,33279,37598
1,33279,34021
2,33279,35280
3,33279,37774
4,33279,35120
5,33279,36978
6,33279,37416
7,33279,30270
8,33279,37005
9,33279,35068
0,24474,25045
1,24474,7376
2,24474,25084
3,24474,7171
4,24474,36651
5,24474,24059
6,24474,5619
7,24474,24057
8,24474,24094
9,24474,40463
0,16633,12046
1,16633,21047
2,16633,16688
3,16633,8179
4,16633,19802
5,16633,19529
6,16633,5619
7,16633,15787
8,16633,15744
9,16633,18570
0,26574,25045
1,26574,7376
2,26574,25084
3,26574,7171
4,26574,36651
5,26574,24059
6,26574,5619
7,26574,24057
8,26574,24094
9,26574,40463
0,31682,34021
1,31682,35280
2,31682,35120
3,31682,30693
4,31682,28411
5,31682,30065
6,31682,36978
7,31682,37416
8,31682,30270
9,31682,37005
0,35521,34021
1,35521,35280
2,35521,37774
3,35521,35120
4,35521,30693
5,35521,30065
6,35521,36978
7,35521,37416
8,35521,30270
9,35521,37005
0,5241,8179
1,5241,19802
2,5241,7527
3,5241,11763
4,5241,25045
5,5241,24059
6,5241,5619
7,5241,24057
8,5241,24094
9,5241,33174
0,35258,37598
1,35258,34021
2,35258,35280
3,35258,37774
4,35258,35120
5,35258,30065
6,35258,36978
7,35258,37416
8,35258,30270
9,35258,37005
0,26232,7527
1,26232,11763
2,26232,25045
3,26232,13275
4,26232,7376
5,26232,24059
6,26232,5619
7,26232,24057
8,26232,24094
9,26232,24072
0,278,25045
1,278,7376
2,278,25084
3,278,7171
4,278,36651
5,278,24059
6,278,24057
7,278,24094
8,278,40463
9,278,5780
0,24878,12046
1,24878,21047
2,24878,16688
3,24878,8179
4,24878,19802
5,24878,19529
6,24878,5619
7,24878,15787
8,24878,15744
9,24878,18570
0,24302,25045
1,24302,7376
2,24302,25084
3,24302,7171
4,24302,36651
5,24302,24059
6,24302,5619
7,24302,24057
8,24302,24094
9,24302,40463
0,22910,12046
1,22910,21047
2,22910,16688
3,22910,8179
4,22910,19802
5,22910,19529
6,22910,5619
7,22910,12002
8,22910,6959
9,22910,33174
0,2954,25045
1,2954,7376
2,2954,25084
3,2954,7171
4,2954,36651
5,2954,24059
6,2954,5619
7,2954,24057
8,2954,24094
9,2954,40463
0,5787,25045
1,5787,7376
2,5787,25084
3,5787,7171
4,5787,36651
5,5787,24059
6,5787,24057
7,5787,24094
8,5787,40463
9,5787,24072
0,3665,25045
1,3665,7376
2,3665,25084
3,3665,7171
4,3665,36651
5,3665,24059
6,3665,24057
7,3665,24094
8,3665,40463
9,3665,5780
0,7351,25045
1,7351,7376
2,7351,25084
3,7351,7171
4,7351,36651
5,7351,24059
6,7351,24057
7,7351,24094
8,7351,40463
9,7351,24072
0,1437,21047
1,1437,8179
2,1437,19802
3,1437,11763
4,1437,25045
5,1437,24059
6,1437,19529
7,1437,5619
8,1437,24057
9,1437,24094
0,31427,37598
1,31427,34021
2,31427,35280
3,31427,37774
4,31427,35120
5,31427,36978
6,31427,37416
7,31427,30270
8,31427,37005
9,31427,35068
0,36627,37598
1,36627,35280
2,36627,37774
3,36627,35120
4,36627,30693
5,36627,36978
6,36627,37416
7,36627,37005
8,36627,37543
9,36627,37277
0,6152,25045
1,6152,7376
2,6152,25084
3,6152,7171
4,6152,36651
5,6152,24059
6,6152,24057
7,6152,24094
8,6152,40463
9,6152,24072
0,8036,12046
1,8036,21047
2,8036,16688
3,8036,8179
4,8036,19802
5,8036,19529
6,8036,5619
7,8036,6959
8,8036,33174
9,8036,20343
0,9626,12046
1,9626,21047
2,9626,16688
3,9626,8179
4,9626,19802
5,9626,19529
6,9626,5619
7,9626,6959
8,9626,33174
9,9626,20343
0,20219,12046
1,20219,21047
2,20219,16688
3,20219,8179
4,20219,19802
5,20219,19529
6,20219,5619
7,20219,12002
8,20219,6959
9,20219,33174
0,6887,8179
1,6887,19802
2,6887,7527
3,6887,11763
4,6887,25045
5,6887,24059
6,6887,5619
7,6887,24057
8,6887,24094
9,6887,24072
0,11689,12046
1,11689,21047
2,11689,16688
3,11689,8179
4,11689,19802
5,11689,19529
6,11689,5619
7,11689,6959
8,11689,33174
9,11689,20343
0,31489,34021
1,31489,35280
2,31489,30267
3,31489,35120
4,31489,30693
5,31489,30065
6,31489,37416
7,31489,30270
8,31489,35068
9,31489,33908
0,21634,12046
1,21634,21047
2,21634,16688
3,21634,8179
4,21634,19802
5,21634,19529
6,21634,5619
7,21634,15787
8,21634,12002
9,21634,6959
0,27159,25045
1,27159,7376
2,27159,25084
3,27159,7171
4,27159,36651
5,27159,24059
6,27159,5619
7,27159,24057
8,27159,24094
9,27159,40463
0,25265,25045
1,25265,7376
2,25265,25084
3,25265,7171
4,25265,36651
5,25265,24059
6,25265,5619
7,25265,24057
8,25265,24094
9,25265,40463
0,25806,25045
1,25806,7376
2,25806,25084
3,25806,7171
4,25806,36651
5,25806,24059
6,25806,5619
7,25806,24057
8,25806,24094
9,25806,40463
0,28550,34021
1,28550,35280
2,28550,35120
3,28550,30693
4,28550,28411
5,28550,30065
6,28550,37416
7,28550,30270
8,28550,37005
9,28550,35068
0,17755,12046
1,17755,21047
2,17755,16688
3,17755,8179
4,17755,19802
5,17755,19529
6,17755,5619
7,17755,12002
8,17755,6959
9,17755,33174
0,5515,25045
1,5515,7376
2,5515,25084
3,5515,7171
4,5515,36651
5,5515,24059
6,5515,24057
7,5515,24094
8,5515,40463
9,5515,24072
0,449,25045
1,449,7376
2,449,25084
3,449,7171
4,449,36651
5,449,24059
6,449,24057
7,449,24094
8,449,40463
9,449,24072
0,11850,12046
1,11850,21047
2,11850,16688
3,11850,8179
4,11850,19802
5,11850,19529
6,11850,5619
7,11850,15787
8,11850,12002
9,11850,6959
0,4049,14949
1,4049,3868
2,4049,17612
3,4049,14813
4,4049,26849
5,4049,20579
6,4049,14592
7,4049,11790
8,4049,14262
9,4049,15378
0,21197,12046
1,21197,21047
2,21197,16688
3,21197,8179
4,21197,19802
5,21197,19529
6,21197,5619
7,21197,15787
8,21197,12002
9,21197,6959
0,3526,25045
1,3526,7376
2,3526,25084
3,3526,7171
4,3526,36651
5,3526,24059
6,3526,24057
7,3526,24094
8,3526,40463
9,3526,24072
0,7877,12046
1,7877,21047
2,7877,16688
3,7877,8179
4,7877,19802
5,7877,19529
6,7877,5619
7,7877,12002
8,7877,6959
9,7877,33174
0,33642,37598
1,33642,34021
2,33642,35280
3,33642,37774
4,33642,35120
5,33642,30065
6,33642,36978
7,33642,37416
8,33642,30270
9,33642,37005
0,13608,12046
1,13608,21047
2,13608,16688
3,13608,8179
4,13608,19802
5,13608,19529
6,13608,5619
7,13608,15787
8,13608,12002
9,13608,6959
0,2240,25045
1,2240,7376
2,2240,25084
3,2240,7171
4,2240,36651
5,2240,24059
6,2240,5619
7,2240,24057
8,2240,24094
9,2240,40463
0,4604,25045
1,4604,7376
2,4604,25084
3,4604,7171
4,4604,36651
5,4604,24059
6,4604,5619
7,4604,24057
8,4604,24094
9,4604,40463
0,33134,37598
1,33134,34021
2,33134,35280
3,33134,37774
4,33134,35120
5,33134,30065
6,33134,36978
7,33134,37416
8,33134,30270
9,33134,37005
0,32306,37598
1,32306,34021
2,32306,35280
3,32306,37774
4,32306,35120
5,32306,36978
6,32306,37416
7,32306,30270
8,32306,37005
9,32306,35068
0,40529,38045
1,40529,40433
2,40529,33431
3,40529,30898
4,40529,40669
5,40529,36391
6,40529,39313
7,40529,40203
8,40529,37710
9,40529,39753
0,32096,37598
1,32096,34021
2,32096,35280
3,32096,37774
4,32096,35120
5,32096,36978
6,32096,37416
7,32096,30270
8,32096,37005
9,32096,35068
0,6200,25045
1,6200,7376
2,6200,25084
3,6200,7171
4,6200,36651
5,6200,24059
6,6200,24057
7,6200,24094
8,6200,40463
9,6200,24072
0,22892,16195
1,22892,10694
2,22892,18596
3,22892,15183
4,22892,21616
5,22892,15787
6,22892,15744
7,22892,17093
8,22892,18570
9,22892,12002
0,33715,34021
1,33715,35280
2,33715,35120
3,33715,30693
4,33715,28411
5,33715,30065
6,33715,36978
7,33715,37416
8,33715,30270
9,33715,37005
0,1397,25045
1,1397,7376
2,1397,25084
3,1397,7171
4,1397,36651
5,1397,24059
6,1397,24057
7,1397,24094
8,1397,40463
9,1397,24072
0,22240,12046
1,22240,21047
2,22240,16688
3,22240,8179
4,22240,19802
5,22240,19529
6,22240,5619
7,22240,15787
8,22240,12002
9,22240,6959
0,19365,12046
1,19365,21047
2,19365,16688
3,19365,8179
4,19365,19802
5,19365,19529
6,19365,5619
7,19365,15787
8,19365,12002
9,19365,6959
0,3492,25045
1,3492,7376
2,3492,25084
3,3492,7171
4,3492,36651
5,3492,24059
6,3492,5619
7,3492,24057
8,3492,24094
9,3492,40463
0,2026,8179
1,2026,19802
2,2026,7527
3,2026,11763
4,2026,25045
5,2026,24059
6,2026,5619
7,2026,24057
8,2026,24094
9,2026,24072
0,24903,25045
1,24903,7376
2,24903,25084
3,24903,7171
4,24903,36651
5,24903,24059
6,24903,5619
7,24903,24057
8,24903,24094
9,24903,40463
0,10585,12046
1,10585,21047
2,10585,16688
3,10585,8179
4,10585,19802
5,10585,19529
6,10585,5619
7,10585,12002
8,10585,6959
9,10585,33174
0,21277,12046
1,21277,21047
2,21277,16688
3,21277,8179
4,21277,19802
5,21277,19529
6,21277,5619
7,21277,12002
8,21277,6959
9,21277,33174
0,667,25045
1,667,7376
2,667,25084
3,667,7171
4,667,36651
5,667,24059
6,667,5619
7,667,24057
8,667,24094
9,667,40463
0,32480,37598
1,32480,34021
2,32480,35280
3,32480,37774
4,32480,35120
5,32480,30065
6,32480,36978
7,32480,37416
8,32480,30270
9,32480,37005
0,21792,12046
1,21792,21047
2,21792,16688
3,21792,8179
4,21792,19802
5,21792,19529
6,21792,5619
7,21792,12002
8,21792,6959
9,21792,33174
0,3482,12046
1,3482,16688
2,3482,16195
3,3482,13776
4,3482,10502
5,3482,19529
6,3482,15787
7,3482,15744
8,3482,17093
9,3482,18570
0,4147,25045
1,4147,7376
2,4147,25084
3,4147,7171
4,4147,36651
5,4147,24059
6,4147,5619
7,4147,24057
8,4147,24094
9,4147,40463
0,12302,12046
1,12302,21047
2,12302,16688
3,12302,8179
4,12302,19802
5,12302,19529
6,12302,5619
7,12302,6959
8,12302,33174
9,12302,20343
0,16757,12046
1,16757,21047
2,16757,16688
3,16757,8179
4,16757,19802
5,16757,19529
6,16757,5619
7,16757,6959
8,16757,33174
9,16757,20343
0,20639,12046
1,20639,21047
2,20639,16688
3,20639,8179
4,20639,19802
5,20639,19529
6,20639,5619
7,20639,15787
8,20639,12002
9,20639,6959
0,11899,12046
1,11899,21047
2,11899,16688
3,11899,8179
4,11899,19802
5,11899,19529
6,11899,5619
7,11899,6959
8,11899,33174
9,11899,20343
0,7909,12046
1,7909,21047
2,7909,16688
3,7909,8179
4,7909,19802
5,7909,19529
6,7909,5619
7,7909,15787
8,7909,12002
9,7909,6959
0,7326,25045
1,7326,7376
2,7326,25084
3,7326,7171
4,7326,36651
5,7326,24059
6,7326,24057
7,7326,24094
8,7326,40463
9,7326,24072
0,37991,38045
1,37991,40433
2,37991,33431
3,37991,30898
4,37991,40189
5,37991,40144
6,37991,38653
7,37991,39313
8,37991,38155
9,37991,38571
0,1214,8179
1,1214,19802
2,1214,7527
3,1214,11763
4,1214,25045
5,1214,24059
6,1214,5619
7,1214,24057
8,1214,24094
9,1214,24072
0,5122,25045
1,5122,7376
2,5122,25084
3,5122,7171
4,5122,36651
5,5122,24059
6,5122,24057
7,5122,24094
8,5122,40463
9,5122,24072
0,37076,37598
1,37076,34021
2,37076,35280
3,37076,37774
4,37076,35120
5,37076,36978
6,37076,37416
7,37076,37005
8,37076,35068
9,37076,36790
0,38841,38045
1,38841,40433
2,38841,33431
3,38841,30898
4,38841,40189
5,38841,40144
6,38841,38653
7,38841,39313
8,38841,38155
9,38841,38571
0,11347,12046
1,11347,21047
2,11347,16688
3,11347,8179
4,11347,19802
5,11347,19529
6,11347,5619
7,11347,15787
8,11347,12002
9,11347,6959
0,7836,12046
1,7836,21047
2,7836,16688
3,7836,8179
4,7836,19802
5,7836,19529
6,7836,5619
7,7836,15787
8,7836,15744
9,7836,18570
0,8234,12046
1,8234,21047
2,8234,16688
3,8234,8179
4,8234,19802
5,8234,19529
6,8234,5619
7,8234,15787
8,8234,15744
9,8234,18570
0,8828,12046
1,8828,21047
2,8828,16688
3,8828,8179
4,8828,19802
5,8828,19529
6,8828,5619
7,8828,12002
8,8828,6959
9,8828,33174
0,30917,37598
1,30917,34021
2,30917,35280
3,30917,37774
4,30917,35120
5,30917,36978
6,30917,37416
7,30917,30270
8,30917,37005
9,30917,35068
0,19013,12046
1,19013,21047
2,19013,16688
3,19013,8179
4,19013,19802
5,19013,19529
6,19013,5619
7,19013,12002
8,19013,6959
9,19013,33174
0,34997,34021
1,34997,35280
2,34997,35120
3,34997,30693
4,34997,28411
5,34997,30065
6,34997,37416
7,34997,30270
8,34997,35068
9,34997,33908
0,1590,25045
1,1590,7376
2,1590,25084
3,1590,7171
4,1590,36651
5,1590,24059
6,1590,5619
7,1590,24057
8,1590,24094
9,1590,40463
0,21535,12046
1,21535,21047
2,21535,16688
3,21535,8179
4,21535,19802
5,21535,19529
6,21535,5619
7,21535,12002
8,21535,6959
9,21535,33174
0,34281,37598
1,34281,34021
2,34281,35280
3,34281,37774
4,34281,35120
5,34281,36978
6,34281,37416
7,34281,30270
8,34281,37005
9,34281,35068
0,30805,34021
1,30805,35280
2,30805,35120
3,30805,30693
4,30805,28411
5,30805,30065
6,30805,37416
7,30805,30270
8,30805,35068
9,30805,33908
0,38,12046
1,38,21047
2,38,8179
3,38,19802
4,38,11763
5,38,24059
6,38,19529
7,38,5619
8,38,24057
9,38,24094
0,20355,12046
1,20355,21047
2,20355,16688
3,20355,8179
4,20355,19802
5,20355,19529
6,20355,15787
7,20355,15744
8,20355,18570
9,20355,12002
0,4051,25045
1,4051,7376
2,4051,25084
3,4051,7171
4,4051,36651
5,4051,24059
6,4051,24057
7,4051,24094
8,4051,40463
9,4051,24072
0,29580,37598
1,29580,34021
2,29580,35280
3,29580,37774
4,29580,35120
5,29580,36978
6,29580,37416
7,29580,30270
8,29580,37005
9,29580,35068
0,20247,12046
1,20247,21047
2,20247,16688
3,20247,8179
4,20247,19802
5,20247,19529
6,20247,5619
7,20247,12002
8,20247,6959
9,20247,33174
0,23746,12046
1,23746,21047
2,23746,16688
3,23746,8179
4,23746,19802
5,23746,19529
6,23746,5619
7,23746,15787
8,23746,12002
9,23746,6959
0,5165,25045
1,5165,7376
2,5165,25084
3,5165,7171
4,5165,36651
5,5165,24059
6,5165,5619
7,5165,24057
8,5165,24094
9,5165,40463
0,8743,12046
1,8743,21047
2,8743,16688
3,8743,8179
4,8743,19802
5,8743,19529
6,8743,5619
7,8743,15787
8,8743,12002
9,8743,6959
0,6263,7527
1,6263,11763
2,6263,25045
3,6263,13275
4,6263,7376
5,6263,24059
6,6263,5619
7,6263,24057
8,6263,24094
9,6263,24072
0,27559,21047
1,27559,8179
2,27559,19802
3,27559,7527
4,27559,11763
5,27559,24059
6,27559,19529
7,27559,5619
8,27559,24057
9,27559,24094
0,17865,12046
1,17865,21047
2,17865,16688
3,17865,8179
4,17865,19802
5,17865,19529
6,17865,5619
7,17865,12002
8,17865,6959
9,17865,33174
0,3005,25045
1,3005,7376
2,3005,25084
3,3005,7171
4,3005,36651
5,3005,24059
6,3005,24057
7,3005,24094
8,3005,40463
9,3005,24072
0,28563,37598
1,28563,34021
2,28563,35280
3,28563,37774
4,28563,35120
5,28563,30065
6,28563,36978
7,28563,37416
8,28563,30270
9,28563,37005
0,26565,25045
1,26565,7376
2,26565,25084
3,26565,7171
4,26565,36651
5,26565,24059
6,26565,5619
7,26565,24057
8,26565,24094
9,26565,40463
0,30931,37598
1,30931,34021
2,30931,35280
3,30931,37774
4,30931,35120
5,30931,36978
6,30931,37416
7,30931,30270
8,30931,37005
9,30931,35068
0,26914,25045
1,26914,7376
2,26914,25084
3,26914,7171
4,26914,36651
5,26914,24059
6,26914,5619
7,26914,24057
8,26914,24094
9,26914,40463
0,15786,18596
1,15786,12540
2,15786,19471
3,15786,16164
4,15786,14193
5,15786,20579
6,15786,17093
7,15786,25721
8,15786,12866
9,15786,14821
0,7222,25045
1,7222,7376
2,7222,25084
3,7222,7171
4,7222,36651
5,7222,24059
6,7222,24057
7,7222,24094
8,7222,40463
9,7222,24072
0,9345,12046
1,9345,21047
2,9345,16688
3,9345,8179
4,9345,19802
5,9345,19529
6,9345,5619
7,9345,6959
8,9345,33174
9,9345,20343
0,24452,25045
1,24452,7376
2,24452,25084
3,24452,7171
4,24452,36651
5,24452,24059
6,24452,5619
7,24452,24057
8,24452,24094
9,24452,40463
0,13616,12046
1,13616,21047
2,13616,16688
3,13616,8179
4,13616,19802
5,13616,19529
6,13616,15787
7,13616,15744
8,13616,18570
9,13616,12002
0,13385,12046
1,13385,21047
2,13385,16688
3,13385,8179
4,13385,19802
5,13385,19529
6,13385,5619
7,13385,15787
8,13385,12002
9,13385,6959
0,9208,12046
1,9208,21047
2,9208,16688
3,9208,8179
4,9208,19802
5,9208,19529
6,9208,5619
7,9208,12002
8,9208,6959
9,9208,33174
0,20056,12046
1,20056,21047
2,20056,16688
3,20056,8179
4,20056,19802
5,20056,19529
6,20056,5619
7,20056,12002
8,20056,6959
9,20056,33174
0,783,25045
1,783,7376
2,783,25084
3,783,7171
4,783,36651
5,783,24059
6,783,24057
7,783,24094
8,783,40463
9,783,24072
0,27326,25045
1,27326,7376
2,27326,25084
3,27326,7171
4,27326,36651
5,27326,24059
6,27326,5619
7,27326,24057
8,27326,24094
9,27326,40463
0,20905,12046
1,20905,21047
2,20905,16688
3,20905,8179
4,20905,19802
5,20905,19529
6,20905,5619
7,20905,12002
8,20905,6959
9,20905,33174
0,3177,18596
1,3177,19471
2,3177,14193
3,3177,13609
4,3177,13940
5,3177,20579
6,3177,17093
7,3177,25721
8,3177,12866
9,3177,15378
0,19592,12046
1,19592,21047
2,19592,16688
3,19592,8179
4,19592,19802
5,19592,19529
6,19592,5619
7,19592,15787
8,19592,12002
9,19592,6959
0,7395,25045
1,7395,7376
2,7395,25084
3,7395,7171
