,Anchor,Positive
5,1766,26957
6,1766,26031
7,1766,9210
8,1766,29783
9,1766,5337
0,18543,23367
1,18543,10134
2,18543,22327
3,18543,29104
4,18543,13361
5,18543,26957
6,18543,26031
7,18543,29783
8,18543,143
9,18543,24334
0,17800,23510
1,17800,25221
2,17800,9733
3,17800,15951
4,17800,9910
5,17800,27979
6,17800,26681
7,17800,15966
8,17800,9210
9,17800,31361
0,8077,23367
1,8077,10134
2,8077,22327
3,8077,29104
4,8077,9910
5,8077,26957
6,8077,26031
7,8077,9210
8,8077,29783
9,8077,5337
0,11883,26296
1,11883,25380
2,11883,2801
3,11883,8949
4,11883,24021
5,11883,26957
6,11883,18927
7,11883,31633
8,11883,10524
9,11883,5027
0,6014,10683
1,6014,28167
2,6014,2575
3,6014,30007
4,6014,24531
5,6014,12831
6,6014,31250
7,6014,22208
8,6014,30730
0,2635,9733
1,2635,6930
2,2635,18720
3,2635,20920
4,2635,9492
5,2635,27979
6,2635,6669
7,2635,15966
8,2635,14057
9,2635,31361
0,23580,9733
1,23580,26609
2,23580,6930
3,23580,18720
4,23580,20920
5,23580,27979
6,23580,6669
7,23580,26681
8,23580,15966
9,23580,14057
0,12988,23367
1,12988,10134
2,12988,23510
3,12988,22327
4,12988,25221
5,12988,26681
6,12988,26031
7,12988,9210
8,12988,29783
9,12988,5337
0,14512,23367
1,14512,10134
2,14512,23510
3,14512,22327
4,14512,25221
5,14512,26681
6,14512,26031
7,14512,9210
8,14512,29783
9,14512,5337
0,19838,23367
1,19838,23510
2,19838,25221
3,19838,9733
4,19838,29104
5,19838,27979
6,19838,26681
7,19838,9210
8,19838,31361
9,19838,29783
0,20058,25221
1,20058,9733
2,20058,15951
3,20058,26609
4,20058,6930
5,20058,27979
6,20058,26681
7,20058,15966
8,20058,14057
9,20058,31361
0,19787,6930
1,19787,18720
2,19787,20920
3,19787,16853
4,19787,20316
5,19787,27979
6,19787,6669
7,19787,15966
8,19787,14057
9,19787,31361
0,26527,7598
1,26527,1628
2,26527,8949
3,26527,24021
4,26527,9294
5,26527,31633
6,26527,19419
7,26527,5027
8,26527,25857
9,26527,29006
0,17534,6930
1,17534,18720
2,17534,20920
3,17534,9492
4,17534,16853
5,17534,27979
6,17534,6669
7,17534,15966
8,17534,14057
9,17534,31361
0,11351,23367
1,11351,10134
2,11351,23510
3,11351,22327
4,11351,25221
5,11351,26957
6,11351,26681
7,11351,26031
8,11351,9210
9,11351,29783
0,30000,6930
1,30000,18720
2,30000,20920
3,30000,9492
4,30000,10032
5,30000,27979
6,30000,6669
7,30000,15966
8,30000,14057
9,30000,31361
0,28682,23367
1,28682,23510
2,28682,25221
3,28682,9733
4,28682,15951
5,28682,27979
6,28682,26681
7,28682,15966
8,28682,9210
9,28682,31361
0,4216,6930
1,4216,18720
2,4216,20920
3,4216,9492
4,4216,10032
5,4216,27979
6,4216,6669
7,4216,15966
8,4216,14057
9,4216,31361
0,15894,23367
1,15894,10134
2,15894,22327
3,15894,25221
4,15894,29104
5,15894,26957
6,15894,26031
7,15894,9210
8,15894,29783
9,15894,5337
0,21822,13361
1,21822,26296
2,21822,25380
3,21822,2801
4,21822,8949
5,21822,18927
6,21822,31633
7,21822,19419
8,21822,10524
9,21822,5027
0,1264,23367
1,1264,23510
2,1264,25221
3,1264,9733
4,1264,15951
5,1264,27979
6,1264,26681
7,1264,9210
8,1264,31361
9,1264,29783
0,12476,25221
1,12476,9733
2,12476,15951
3,12476,26609
4,12476,6930
5,12476,27979
6,12476,26681
7,12476,15966
8,12476,14057
9,12476,31361
0,1047,23367
1,1047,10134
2,1047,22327
3,1047,25221
4,1047,29104
5,1047,26957
6,1047,26031
7,1047,9210
8,1047,29783
9,1047,5337
0,18428,23367
1,18428,10134
2,18428,22327
3,18428,25221
4,18428,29104
5,18428,26957
6,18428,26681
7,18428,26031
8,18428,9210
9,18428,29783
0,14058,23367
1,14058,10134
2,14058,22327
3,14058,25221
4,14058,29104
5,14058,26957
6,14058,26031
7,14058,9210
8,14058,29783
9,14058,5337
0,315,23367
1,315,10134
2,315,23510
3,315,22327
4,315,25221
5,315,26681
6,315,26031
7,315,9210
8,315,29783
9,315,5337
0,21917,23367
1,21917,10134
2,21917,22327
3,21917,25221
4,21917,29104
5,21917,26957
6,21917,26031
7,21917,9210
8,21917,29783
9,21917,5337
0,11940,23367
1,11940,23510
2,11940,25221
3,11940,9733
4,11940,15951
5,11940,27979
6,11940,26681
7,11940,9210
8,11940,31361
9,11940,29783
0,22520,23367
1,22520,10134
2,22520,23510
3,22520,22327
4,22520,25221
5,22520,26681
6,22520,26031
7,22520,9210
8,22520,29783
9,22520,5337
0,29099,22327
1,29099,13361
2,29099,30786
3,29099,26296
4,29099,25380
5,29099,26957
6,29099,18927
7,29099,26031
8,29099,10524
9,29099,17426
0,22176,23510
1,22176,25221
2,22176,9733
3,22176,15951
4,22176,9910
5,22176,27979
6,22176,26681
7,22176,15966
8,22176,9210
9,22176,31361
0,15026,23367
1,15026,23510
2,15026,25221
3,15026,29104
4,15026,15951
5,15026,26681
6,15026,26031
7,15026,9210
8,15026,29783
9,15026,5337
0,31399,7598
1,31399,1628
2,31399,8949
3,31399,24021
4,31399,9294
5,31399,31633
6,31399,19419
7,31399,5027
8,31399,25857
9,31399,29006
0,19172,22327
1,19172,29104
2,19172,13361
3,19172,30786
4,19172,26296
5,19172,26957
6,19172,18927
7,19172,26031
8,19172,29783
9,19172,10524
0,22260,23367
1,22260,10134
2,22260,22327
3,22260,25221
4,22260,29104
5,22260,26957
6,22260,26681
7,22260,26031
8,22260,9210
9,22260,29783
0,8229,23510
1,8229,25221
2,8229,9733
3,8229,15951
4,8229,9910
5,8229,27979
6,8229,26681
7,8229,15966
8,8229,9210
9,8229,31361
0,18453,23367
1,18453,23510
2,18453,25221
3,18453,9733
4,18453,29104
5,18453,27979
6,18453,26681
7,18453,9210
8,18453,31361
9,18453,29783
0,32501,23510
1,32501,25221
2,32501,9733
3,32501,15951
4,32501,9910
5,32501,27979
6,32501,26681
7,32501,15966
8,32501,9210
9,32501,31361
0,18202,9733
1,18202,15951
2,18202,26609
3,18202,6930
4,18202,18720
5,18202,27979
6,18202,6669
7,18202,26681
8,18202,15966
9,18202,14057
0,18849,18720
1,18849,20920
2,18849,16853
3,18849,5052
4,18849,19704
5,18849,6669
6,18849,15966
7,18849,14057
8,18849,10582
9,18849,29829
0,31891,6930
1,31891,18720
2,31891,20920
3,31891,9492
4,31891,16853
5,31891,27979
6,31891,6669
7,31891,15966
8,31891,14057
9,31891,31361
0,31240,25221
1,31240,9733
2,31240,15951
3,31240,26609
4,31240,9492
5,31240,27979
6,31240,26681
7,31240,15966
8,31240,9210
9,31240,31361
0,11888,23367
1,11888,10134
2,11888,22327
3,11888,25221
4,11888,29104
5,11888,26957
6,11888,26031
7,11888,9210
8,11888,29783
9,11888,5337
0,4385,23367
1,4385,23510
2,4385,25221
3,4385,9733
4,4385,15951
5,4385,27979
6,4385,26681
7,4385,9210
8,4385,31361
9,4385,29783
0,15922,23367
1,15922,10134
2,15922,23510
3,15922,22327
4,15922,25221
5,15922,26957
6,15922,26681
7,15922,26031
8,15922,9210
9,15922,29783
0,6600,23367
1,6600,10134
2,6600,23510
3,6600,22327
4,6600,25221
5,6600,26681
6,6600,26031
7,6600,9210
8,6600,29783
9,6600,5337
0,21495,18720
1,21495,20920
2,21495,16853
3,21495,5052
4,21495,19704
5,21495,6669
6,21495,15966
7,21495,14057
8,21495,10582
9,21495,29829
0,20840,23367
1,20840,10134
2,20840,22327
3,20840,29104
4,20840,9910
5,20840,26957
6,20840,26031
7,20840,9210
8,20840,29783
9,20840,5337
0,30568,9733
1,30568,6930
2,30568,18720
3,30568,20920
4,30568,9492
5,30568,27979
6,30568,6669
7,30568,26681
8,30568,15966
9,30568,14057
0,15142,23367
1,15142,10134
2,15142,23510
3,15142,22327
4,15142,25221
5,15142,26957
6,15142,26681
7,15142,26031
8,15142,9210
9,15142,29783
0,14311,23510
1,14311,25221
2,14311,9733
3,14311,15951
4,14311,9910
5,14311,27979
6,14311,26681
7,14311,15966
8,14311,9210
9,14311,31361
0,23624,25221
1,23624,9733
2,23624,15951
3,23624,26609
4,23624,9492
5,23624,27979
6,23624,26681
7,23624,15966
8,23624,9210
9,23624,31361
0,10146,23367
1,10146,23510
2,10146,25221
3,10146,29104
4,10146,15951
5,10146,27979
6,10146,26681
7,10146,26031
8,10146,9210
9,10146,31361
0,29485,24531
1,29485,6144
2,29485,18194
3,29485,29599
4,29485,6732
5,29485,23600
6,29485,9715
7,29485,15204
0,10126,6930
1,10126,18720
2,10126,20920
3,10126,16853
4,10126,20316
5,10126,27979
6,10126,6669
7,10126,15966
8,10126,14057
9,10126,31361
0,21066,7598
1,21066,1628
2,21066,17044
3,21066,10683
4,21066,567
5,21066,31633
6,21066,19419
7,21066,25857
8,21066,29006
9,21066,27772
0,25179,6930
1,25179,18720
2,25179,20920
3,25179,9492
4,25179,10032
5,25179,27979
6,25179,6669
7,25179,15966
8,25179,14057
9,25179,31361
0,24413,7598
1,24413,1628
2,24413,25380
3,24413,8949
4,24413,24021
5,24413,31633
6,24413,19419
7,24413,10524
8,24413,5027
9,24413,25857
0,15622,18720
1,15622,20920
2,15622,16853
3,15622,5052
4,15622,19704
5,15622,6669
6,15622,15966
7,15622,14057
8,15622,10582
9,15622,29829
0,7218,23367
1,7218,23510
2,7218,25221
3,7218,29104
4,7218,15951
5,7218,26681
6,7218,26031
7,7218,9210
8,7218,29783
9,7218,5337
0,2947,22327
1,2947,13361
2,2947,30786
3,2947,26296
4,2947,25380
5,2947,26957
6,2947,18927
7,2947,26031
8,2947,10524
9,2947,17426
0,18475,23367
1,18475,23510
2,18475,25221
3,18475,9733
4,18475,15951
5,18475,27979
6,18475,26681
7,18475,9210
8,18475,31361
9,18475,29783
0,13383,23367
1,13383,10134
2,13383,23510
3,13383,22327
4,13383,25221
5,13383,26681
6,13383,26031
7,13383,9210
8,13383,29783
9,13383,5337
0,17102,23367
1,17102,23510
2,17102,25221
3,17102,29104
4,17102,15951
5,17102,26681
6,17102,26031
7,17102,9210
8,17102,29783
9,17102,5337
0,12289,6930
1,12289,18720
2,12289,20920
3,12289,16853
4,12289,20316
5,12289,27979
6,12289,6669
7,12289,15966
8,12289,14057
9,12289,31361
0,20693,23367
1,20693,10134
2,20693,23510
3,20693,22327
4,20693,25221
5,20693,26681
6,20693,26031
7,20693,9210
8,20693,29783
9,20693,5337
0,11271,23367
1,11271,10134
2,11271,22327
3,11271,29104
4,11271,9910
5,11271,26957
6,11271,26031
7,11271,9210
8,11271,29783
9,11271,143
0,7927,23367
1,7927,23510
2,7927,25221
3,7927,29104
4,7927,15951
5,7927,27979
6,7927,26681
7,7927,26031
8,7927,9210
9,7927,31361
0,18851,23367
1,18851,23510
2,18851,25221
3,18851,29104
4,18851,15951
5,18851,26681
6,18851,26031
7,18851,9210
8,18851,29783
9,18851,5337
0,29074,6930
1,29074,18720
2,29074,20920
3,29074,9492
4,29074,10032
5,29074,27979
6,29074,6669
7,29074,15966
8,29074,14057
9,29074,31361
0,2920,18720
1,2920,20920
2,2920,16853
3,2920,5052
4,2920,19704
5,2920,6669
6,2920,15966
7,2920,14057
8,2920,10582
9,2920,29829
0,18272,9733
1,18272,26609
2,18272,6930
3,18272,18720
4,18272,20920
5,18272,27979
6,18272,6669
7,18272,26681
8,18272,15966
9,18272,14057
0,5926,23367
1,5926,10134
2,5926,22327
3,5926,29104
4,5926,13361
5,5926,26957
6,5926,18927
7,5926,26031
8,5926,29783
9,5926,10524
0,11349,23510
1,11349,25221
2,11349,9733
3,11349,15951
4,11349,9910
5,11349,27979
6,11349,26681
7,11349,15966
8,11349,9210
9,11349,31361
0,8071,6930
1,8071,18720
2,8071,20920
3,8071,9492
4,8071,16853
5,8071,27979
6,8071,6669
7,8071,15966
8,8071,14057
9,8071,31361
0,6085,23367
1,6085,10134
2,6085,22327
3,6085,25221
4,6085,29104
5,6085,26957
6,6085,26031
7,6085,9210
8,6085,29783
9,6085,5337
0,10069,23367
1,10069,10134
2,10069,22327
3,10069,25221
4,10069,29104
5,10069,26957
6,10069,26031
7,10069,9210
8,10069,29783
9,10069,5337
0,18098,9733
1,18098,6930
2,18098,18720
3,18098,20920
4,18098,9492
5,18098,27979
6,18098,6669
7,18098,15966
8,18098,14057
9,18098,31361
0,13564,23367
1,13564,10134
2,13564,22327
3,13564,25221
4,13564,29104
5,13564,26957
6,13564,26681
7,13564,26031
8,13564,9210
9,13564,29783
0,26992,23510
1,26992,25221
2,26992,9733
3,26992,15951
4,26992,9910
5,26992,27979
6,26992,26681
7,26992,15966
8,26992,9210
9,26992,31361
0,3149,23367
1,3149,10134
2,3149,23510
3,3149,22327
4,3149,25221
5,3149,26681
6,3149,26031
7,3149,9210
8,3149,29783
9,3149,5337
0,30762,23367
1,30762,23510
2,30762,25221
3,30762,9733
4,30762,15951
5,30762,27979
6,30762,26681
7,30762,9210
8,30762,31361
9,30762,29783
0,25637,23367
1,25637,23510
2,25637,25221
3,25637,9733
4,25637,29104
5,25637,27979
6,25637,26681
7,25637,9210
8,25637,31361
9,25637,29783
0,13504,23367
1,13504,23510
2,13504,25221
3,13504,9733
4,13504,15951
5,13504,27979
6,13504,26681
7,13504,9210
8,13504,31361
9,13504,29783
0,19161,22327
1,19161,13361
2,19161,26296
3,19161,25380
4,19161,2801
5,19161,26957
6,19161,18927
7,19161,31633
8,19161,10524
9,19161,12162
0,3642,23367
1,3642,10134
2,3642,22327
3,3642,29104
4,3642,9910
5,3642,26957
6,3642,26031
7,3642,9210
8,3642,29783
9,3642,5337
0,517,23367
1,517,10134
2,517,22327
3,517,25221
4,517,29104
5,517,26957
6,517,26031
7,517,9210
8,517,29783
9,517,5337
0,10687,25221
1,10687,9733
2,10687,15951
3,10687,26609
4,10687,6930
5,10687,27979
6,10687,26681
7,10687,15966
8,10687,9210
9,10687,14057
0,21350,25221
1,21350,9733
2,21350,15951
3,21350,26609
4,21350,6930
5,21350,27979
6,21350,26681
7,21350,15966
8,21350,9210
9,21350,14057
0,13263,18720
1,13263,20920
2,13263,16853
3,13263,5052
4,13263,19704
5,13263,6669
6,13263,15966
7,13263,14057
8,13263,10582
9,13263,29829
0,16145,22327
1,16145,13361
2,16145,26296
3,16145,25380
4,16145,2801
5,16145,26957
6,16145,18927
7,16145,31633
8,16145,10524
9,16145,12162
0,26616,10134
1,26616,22327
2,26616,29104
3,26616,13361
4,26616,30786
5,26616,26957
6,26616,18927
7,26616,26031
8,26616,29783
9,26616,10524
0,23132,23367
1,23132,10134
2,23132,22327
3,23132,25221
4,23132,29104
5,23132,26957
6,23132,26031
7,23132,9210
8,23132,29783
9,23132,5337
0,6616,22327
1,6616,29104
2,6616,13361
3,6616,30786
4,6616,26296
5,6616,26957
6,6616,18927
7,6616,26031
8,6616,29783
9,6616,10524
0,23292,23367
1,23292,10134
2,23292,22327
3,23292,25221
4,23292,29104
5,23292,26957
6,23292,26031
7,23292,9210
8,23292,29783
9,23292,5337
0,15490,26296
1,15490,25380
2,15490,2801
3,15490,8949
4,15490,24021
5,15490,26957
6,15490,18927
7,15490,31633
8,15490,10524
9,15490,12162
0,27671,23367
1,27671,23510
2,27671,25221
3,27671,9733
4,27671,29104
5,27671,27979
6,27671,26681
7,27671,9210
8,27671,31361
9,27671,29783
0,10996,23367
1,10996,23510
2,10996,25221
3,10996,29104
4,10996,15951
5,10996,26681
6,10996,26031
7,10996,9210
8,10996,29783
9,10996,5337
0,4925,22327
1,4925,29104
2,4925,13361
3,4925,30786
4,4925,26296
5,4925,26957
6,4925,18927
7,4925,26031
8,4925,10524
9,4925,17426
0,4838,13361
1,4838,26296
2,4838,25380
3,4838,2801
4,4838,8949
5,4838,18927
6,4838,31633
7,4838,19419
8,4838,10524
9,4838,5027
0,13464,23367
1,13464,23510
2,13464,25221
3,13464,9733
4,13464,29104
5,13464,27979
6,13464,26681
7,13464,9210
8,13464,31361
9,13464,29783
0,26231,18720
1,26231,20920
2,26231,16853
3,26231,5052
4,26231,19704
5,26231,6669
6,26231,15966
7,26231,14057
8,26231,10582
9,26231,29829
0,6959,23367
1,6959,23510
2,6959,25221
3,6959,9733
4,6959,29104
5,6959,27979
6,6959,26681
7,6959,9210
8,6959,31361
9,6959,29783
0,31078,23367
1,31078,23510
2,31078,25221
3,31078,9733
4,31078,15951
5,31078,27979
6,31078,26681
7,31078,15966
8,31078,9210
9,31078,31361
0,12748,22327
1,12748,13361
2,12748,30786
3,12748,26296
4,12748,25380
5,12748,26957
6,12748,18927
7,12748,31633
8,12748,10524
9,12748,17426
0,20511,6930
1,20511,18720
2,20511,20920
3,20511,16853
4,20511,5052
5,20511,6669
6,20511,15966
7,20511,14057
8,20511,10582
9,20511,29829
0,26986,25221
1,26986,9733
2,26986,15951
3,26986,26609
4,26986,9492
5,26986,27979
6,26986,26681
7,26986,15966
8,26986,9210
9,26986,14057
0,14100,22327
1,14100,13361
2,14100,30786
3,14100,26296
4,14100,25380
5,14100,26957
6,14100,18927
7,14100,26031
8,14100,10524
9,14100,17426
0,20211,23367
1,20211,23510
2,20211,25221
3,20211,29104
4,20211,15951
5,20211,26681
6,20211,26031
7,20211,9210
8,20211,29783
9,20211,5337
0,11057,23367
1,11057,23510
2,11057,25221
3,11057,9733
4,11057,15951
5,11057,27979
6,11057,26681
7,11057,9210
8,11057,31361
9,11057,29783
0,19492,23367
1,19492,10134
2,19492,23510
3,19492,22327
4,19492,25221
5,19492,26681
6,19492,26031
7,19492,9210
8,19492,29783
9,19492,5337
0,14961,22327
1,14961,13361
2,14961,30786
3,14961,26296
4,14961,25380
5,14961,26957
6,14961,18927
7,14961,31633
8,14961,10524
9,14961,17426
0,10067,23367
1,10067,23510
2,10067,25221
3,10067,9733
4,10067,15951
5,10067,27979
6,10067,26681
7,10067,15966
8,10067,9210
9,10067,31361
0,22715,25221
1,22715,9733
2,22715,15951
3,22715,26609
4,22715,6930
5,22715,27979
6,22715,26681
7,22715,15966
8,22715,14057
9,22715,31361
0,11960,23367
1,11960,23510
2,11960,25221
3,11960,9733
4,11960,29104
5,11960,27979
6,11960,26681
7,11960,9210
8,11960,31361
9,11960,29783
0,10798,23367
1,10798,23510
2,10798,25221
3,10798,29104
4,10798,15951
5,10798,26681
6,10798,26031
7,10798,9210
8,10798,29783
9,10798,5337
0,20174,23367
1,20174,10134
2,20174,22327
3,20174,25221
4,20174,29104
5,20174,26957
6,20174,26031
7,20174,9210
8,20174,29783
9,20174,5337
0,6142,23367
1,6142,10134
2,6142,23510
3,6142,22327
4,6142,25221
5,6142,26681
6,6142,26031
7,6142,9210
8,6142,29783
9,6142,5337
0,12854,23367
1,12854,23510
2,12854,25221
3,12854,29104
4,12854,15951
5,12854,26681
6,12854,26031
7,12854,9210
8,12854,29783
9,12854,5337
0,29647,23367
1,29647,10134
2,29647,22327
3,29647,29104
4,29647,9910
5,29647,26957
6,29647,26031
7,29647,29783
8,29647,143
9,29647,24334
0,28579,25221
1,28579,9733
2,28579,15951
3,28579,26609
4,28579,6930
5,28579,27979
6,28579,26681
7,28579,15966
8,28579,14057
9,28579,31361
0,4355,23367
1,4355,23510
2,4355,25221
3,4355,9733
4,4355,15951
5,4355,27979
6,4355,26681
7,4355,15966
8,4355,9210
9,4355,31361
0,5103,23367
1,5103,10134
2,5103,22327
3,5103,25221
4,5103,29104
5,5103,26957
6,5103,26031
7,5103,9210
8,5103,29783
9,5103,5337
0,13099,25221
1,13099,9733
2,13099,15951
3,13099,26609
4,13099,6930
5,13099,27979
6,13099,26681
7,13099,15966
8,13099,14057
9,13099,31361
0,22584,22327
1,22584,13361
2,22584,26296
3,22584,25380
4,22584,2801
5,22584,26957
6,22584,18927
7,22584,31633
8,22584,10524
9,22584,12162
0,15443,23367
1,15443,23510
2,15443,25221
3,15443,9733
4,15443,29104
5,15443,27979
6,15443,26681
7,15443,9210
8,15443,31361
9,15443,29783
0,15874,23367
1,15874,23510
2,15874,25221
3,15874,29104
4,15874,15951
5,15874,26681
6,15874,26031
7,15874,9210
8,15874,29783
9,15874,5337
0,17441,23367
1,17441,23510
2,17441,25221
3,17441,29104
4,17441,15951
5,17441,26681
6,17441,26031
7,17441,9210
8,17441,29783
9,17441,5337
0,23206,18720
1,23206,20920
2,23206,16853
3,23206,5052
4,23206,19704
5,23206,6669
6,23206,15966
7,23206,14057
8,23206,10582
9,23206,29829
0,20839,23367
1,20839,10134
2,20839,23510
3,20839,22327
4,20839,25221
5,20839,26681
6,20839,26031
7,20839,9210
8,20839,29783
9,20839,5337
0,15807,23367
1,15807,10134
2,15807,22327
3,15807,25221
4,15807,29104
5,15807,26957
6,15807,26031
7,15807,9210
8,15807,29783
9,15807,5337
0,24157,25221
1,24157,9733
2,24157,15951
3,24157,26609
4,24157,6930
5,24157,27979
6,24157,26681
7,24157,15966
8,24157,14057
9,24157,31361
0,31403,23367
1,31403,10134
2,31403,22327
3,31403,25221
4,31403,29104
5,31403,26957
6,31403,26031
7,31403,9210
8,31403,29783
9,31403,5337
0,13852,23367
1,13852,23510
2,13852,25221
3,13852,29104
4,13852,15951
5,13852,26681
6,13852,26031
7,13852,9210
8,13852,29783
9,13852,5337
0,19761,25221
1,19761,9733
2,19761,15951
3,19761,26609
4,19761,6930
5,19761,27979
6,19761,26681
7,19761,15966
8,19761,9210
9,19761,14057
0,16724,7598
1,16724,1628
2,16724,17044
3,16724,10683
4,16724,567
5,16724,19419
6,16724,25857
7,16724,29006
8,16724,27772
9,16724,29976
0,5129,23367
1,5129,23510
2,5129,25221
3,5129,9733
4,5129,15951
5,5129,27979
6,5129,26681
7,5129,15966
8,5129,9210
9,5129,31361
0,8123,23367
1,8123,10134
2,8123,23510
3,8123,22327
4,8123,25221
5,8123,26681
6,8123,26031
7,8123,9210
8,8123,29783
9,8123,5337
0,9474,23367
1,9474,10134
2,9474,23510
3,9474,22327
4,9474,25221
5,9474,26681
6,9474,26031
7,9474,9210
8,9474,29783
9,9474,5337
0,436,22327
1,436,29104
2,436,13361
3,436,30786
4,436,26296
5,436,26957
6,436,18927
7,436,26031
8,436,10524
9,436,24334
0,5334,13361
1,5334,26296
2,5334,25380
3,5334,2801
4,5334,8949
5,5334,18927
6,5334,31633
7,5334,10524
8,5334,5027
9,5334,28680
0,14171,23367
1,14171,23510
2,14171,25221
3,14171,9733
4,14171,29104
5,14171,27979
6,14171,26681
7,14171,9210
8,14171,31361
9,14171,29783
0,14697,23367
1,14697,10134
2,14697,22327
3,14697,29104
4,14697,9910
5,14697,26957
6,14697,26031
7,14697,9210
8,14697,29783
9,14697,143
0,7910,23367
1,7910,23510
2,7910,25221
3,7910,29104
4,7910,15951
5,7910,26681
6,7910,26031
7,7910,9210
8,7910,29783
9,7910,5337
0,21395,23367
1,21395,10134
2,21395,22327
3,21395,25221
4,21395,29104
5,21395,26957
6,21395,26031
7,21395,9210
8,21395,29783
9,21395,5337
0,1868,23367
1,1868,10134
2,1868,23510
3,1868,22327
4,1868,25221
5,1868,26681
6,1868,26031
7,1868,9210
8,1868,29783
9,1868,5337
0,5733,13361
1,5733,25380
2,5733,2801
3,5733,8949
4,5733,24021
5,5733,18927
6,5733,31633
7,5733,19419
8,5733,10524
9,5733,5027
0,11225,23367
1,11225,23510
2,11225,25221
3,11225,9733
4,11225,15951
5,11225,27979
6,11225,26681
7,11225,9210
8,11225,31361
9,11225,29783
0,13067,6930
1,13067,18720
2,13067,20920
3,13067,16853
4,13067,5052
5,13067,6669
6,13067,15966
7,13067,14057
8,13067,10582
9,13067,29829
0,2463,23367
1,2463,23510
2,2463,25221
3,2463,29104
4,2463,15951
5,2463,27979
6,2463,26681
7,2463,26031
8,2463,9210
9,2463,31361
0,14035,25221
1,14035,9733
2,14035,15951
3,14035,26609
4,14035,6930
5,14035,27979
6,14035,26681
7,14035,15966
8,14035,14057
9,14035,31361
0,16379,13361
1,16379,26296
2,16379,25380
3,16379,2801
4,16379,8949
5,16379,18927
6,16379,31633
7,16379,19419
8,16379,10524
9,16379,5027
0,4305,25221
1,4305,9733
2,4305,15951
3,4305,26609
4,4305,6930
5,4305,27979
6,4305,26681
7,4305,15966
8,4305,9210
9,4305,14057
0,26835,13361
1,26835,26296
2,26835,25380
3,26835,2801
4,26835,8949
5,26835,18927
6,26835,31633
7,26835,19419
8,26835,10524
9,26835,5027
0,9118,23367
1,9118,10134
2,9118,22327
3,9118,25221
4,9118,29104
5,9118,26957
6,9118,26031
7,9118,9210
8,9118,29783
9,9118,5337
0,15405,23367
1,15405,10134
2,15405,23510
3,15405,22327
4,15405,25221
5,15405,26681
6,15405,26031
7,15405,9210
8,15405,29783
9,15405,5337
0,15628,22327
1,15628,29104
2,15628,13361
3,15628,30786
4,15628,26296
5,15628,26957
6,15628,18927
7,15628,26031
8,15628,29783
9,15628,10524
0,12070,9733
1,12070,26609
2,12070,6930
3,12070,18720
4,12070,20920
5,12070,27979
6,12070,6669
7,12070,26681
8,12070,15966
9,12070,14057
0,30898,23367
1,30898,10134
2,30898,23510
3,30898,22327
4,30898,25221
5,30898,26681
6,30898,26031
7,30898,9210
8,30898,29783
9,30898,5337
0,27421,22327
1,27421,13361
2,27421,26296
3,27421,25380
4,27421,2801
5,27421,26957
6,27421,18927
7,27421,31633
8,27421,10524
9,27421,12162
0,31660,10134
1,31660,22327
2,31660,29104
3,31660,13361
4,31660,30786
5,31660,26957
6,31660,18927
7,31660,26031
8,31660,29783
9,31660,10524
0,30593,23367
1,30593,10134
2,30593,23510
3,30593,22327
4,30593,25221
5,30593,26681
6,30593,26031
7,30593,9210
8,30593,29783
9,30593,5337
0,20308,23367
1,20308,23510
2,20308,25221
3,20308,29104
4,20308,15951
5,20308,26681
6,20308,26031
7,20308,9210
8,20308,29783
9,20308,5337
0,9271,9733
1,9271,6930
2,9271,18720
3,9271,20920
4,9271,9492
5,9271,27979
6,9271,6669
7,9271,15966
8,9271,14057
9,9271,31361
0,17582,9733
1,17582,26609
2,17582,6930
3,17582,18720
4,17582,20920
5,17582,27979
6,17582,6669
7,17582,26681
8,17582,15966
9,17582,14057
0,6396,25221
1,6396,9733
2,6396,15951
3,6396,26609
4,6396,9492
5,6396,27979
6,6396,26681
7,6396,15966
8,6396,9210
9,6396,31361
0,29841,25221
1,29841,9733
2,29841,15951
3,29841,26609
4,29841,6930
5,29841,27979
6,29841,6669
7,29841,26681
8,29841,15966
9,29841,14057
0,7247,18720
1,7247,20920
2,7247,16853
3,7247,5052
4,7247,19704
5,7247,6669
6,7247,15966
7,7247,14057
8,7247,10582
9,7247,29829
0,23871,23367
1,23871,23510
2,23871,25221
3,23871,9733
4,23871,15951
5,23871,27979
6,23871,26681
7,23871,15966
8,23871,9210
9,23871,31361
0,30398,25221
1,30398,9733
2,30398,15951
3,30398,26609
4,30398,6930
5,30398,27979
6,30398,26681
7,30398,15966
8,30398,14057
9,30398,31361
0,9404,9733
1,9404,15951
2,9404,26609
3,9404,6930
4,9404,18720
5,9404,27979
6,9404,6669
7,9404,26681
8,9404,15966
9,9404,14057
0,16671,28167
1,16671,2575
2,16671,30007
3,16671,24531
4,16671,37
5,16671,12831
6,16671,31250
7,16671,22208
8,16671,30730
0,24706,6930
1,24706,18720
2,24706,20920
3,24706,16853
4,24706,5052
5,24706,6669
6,24706,15966
7,24706,14057
8,24706,10582
9,24706,29829
0,7798,23367
1,7798,10134
2,7798,23510
3,7798,22327
4,7798,25221
5,7798,26681
6,7798,26031
7,7798,9210
8,7798,29783
9,7798,5337
0,29831,25221
1,29831,9733
2,29831,15951
3,29831,26609
4,29831,6930
5,29831,27979
6,29831,26681
7,29831,15966
8,29831,9210
9,29831,14057
0,4490,25221
1,4490,9733
