,Anchor,Positive
1,93,523
2,93,480
3,93,537
4,93,630
0,830,359
1,830,556
2,830,144
3,830,251
4,830,866
5,830,600
6,830,795
0,325,603
1,325,523
2,325,189
3,325,612
4,325,777
0,670,802
1,670,658
0,682,647
1,682,922
2,682,634
3,682,389
4,682,680
5,682,448
6,682,582
7,682,702
0,820,790
1,820,429
2,820,504
3,820,751
4,820,831
5,820,161
6,820,550
7,820,797
8,820,391
9,820,259
0,264,414
1,264,647
2,264,790
3,264,429
4,264,504
5,264,797
6,264,437
7,264,259
8,264,582
9,264,702
0,326,80
1,326,753
2,326,73
0,303,790
1,303,429
2,303,751
3,303,240
4,303,601
5,303,161
6,303,550
7,303,391
8,303,259
9,303,856
0,176,724
1,176,607
2,176,733
3,176,455
4,176,396
5,176,896
6,176,746
0,456,826
1,456,779
2,456,211
3,456,258
4,456,312
5,456,347
0,564,911
1,564,306
2,564,141
3,564,296
0,997,640
1,997,240
2,997,885
3,997,601
4,997,610
5,997,723
6,997,856
7,997,215
8,997,147
9,997,732
0,8,500
1,8,707
2,8,521
3,8,909
4,8,64
5,8,462
6,8,369
7,8,539
0,6,593
1,6,707
2,6,974
3,6,468
4,6,263
5,6,418
6,6,455
0,493,111
1,493,590
2,493,379
3,493,458
4,493,750
0,294,870
0,241,389
1,241,680
2,241,83
3,241,995
4,241,82
0,479,647
1,479,922
2,479,634
3,479,389
4,479,680
5,479,448
6,479,582
7,479,702
0,481,790
1,481,429
2,481,504
3,481,831
4,481,611
5,481,161
6,481,797
7,481,437
8,481,259
9,481,664
0,255,815
0,943,647
1,943,922
2,943,634
3,943,389
4,943,680
5,943,448
6,943,582
7,943,702
0,79,826
1,79,779
2,79,211
3,79,258
4,79,312
5,79,347
0,506,359
1,506,556
2,506,144
3,506,251
4,506,866
5,506,600
6,506,795
0,741,790
1,741,429
2,741,504
3,741,751
4,741,240
5,741,161
6,741,550
7,741,391
8,741,259
9,741,856
0,109,647
1,109,922
2,109,747
3,109,634
4,109,15
5,109,389
6,109,680
7,109,448
8,109,797
9,109,437
0,30,727
1,30,602
2,30,124
3,30,331
4,30,614
5,30,410
6,30,954
7,30,83
8,30,801
9,30,139
0,434,172
1,434,252
2,434,556
3,434,144
4,434,251
5,434,898
6,434,66
7,434,385
0,843,389
1,843,680
2,843,448
3,843,82
4,843,267
0,52,414
1,52,647
2,52,790
3,52,429
4,52,504
5,52,448
6,52,797
7,52,437
8,52,259
9,52,582
0,513,936
1,513,610
2,513,515
3,513,837
4,513,147
5,513,750
6,513,562
0,159,727
1,159,602
2,159,124
3,159,331
4,159,614
5,159,410
6,159,954
7,159,83
8,159,801
9,159,995
0,781,727
1,781,602
2,781,124
3,781,331
4,781,614
5,781,410
6,781,954
7,781,801
8,781,139
9,781,96
0,376,359
1,376,556
2,376,144
3,376,251
4,376,866
5,376,898
6,376,66
0,384,802
1,384,317
2,384,658
0,101,359
1,101,556
2,101,144
3,101,251
4,101,866
5,101,898
6,101,66
0,567,724
1,567,607
2,567,733
3,567,455
4,567,396
5,567,896
6,567,746
0,246,640
1,246,885
2,246,610
3,246,783
4,246,515
5,246,723
6,246,837
7,246,147
8,246,732
0,699,727
1,699,602
2,699,124
3,699,331
4,699,614
5,699,410
6,699,954
7,699,83
8,699,801
9,699,139
0,422,240
1,422,885
2,422,601
3,422,197
4,422,783
5,422,161
6,422,550
7,422,391
8,422,856
9,422,215
0,21,593
1,21,724
2,21,607
3,21,468
4,21,263
5,21,418
6,21,733
7,21,455
0,71,640
1,71,885
2,71,610
3,71,783
4,71,515
5,71,723
6,71,837
7,71,147
8,71,732
0,847,414
1,847,647
2,847,790
3,847,429
4,847,504
5,847,797
6,847,437
7,847,259
8,847,582
9,847,702
0,165,500
1,165,707
2,165,974
3,165,462
4,165,369
5,165,539
6,165,576
0,792,414
1,792,790
2,792,429
3,792,504
4,792,831
5,792,797
6,792,437
7,792,259
8,792,702
9,792,350
0,256,593
1,256,724
2,256,607
3,256,974
4,256,468
5,256,263
6,256,418
7,256,733
0,960,727
1,960,602
2,960,331
3,960,614
4,960,466
5,960,954
6,960,83
7,960,801
8,960,995
9,960,139
0,453,593
1,453,724
2,453,607
3,453,974
4,453,468
5,453,263
6,453,418
7,453,733
0,371,80
1,371,59
2,371,44
3,371,73
0,432,727
1,432,602
2,432,124
3,432,331
4,432,614
5,432,410
6,432,954
7,432,83
8,432,801
9,432,995
0,309,111
1,309,590
2,309,379
3,309,458
4,309,750
0,260,466
1,260,680
2,260,83
3,260,801
4,260,995
5,260,82
0,964,111
1,964,515
2,964,837
3,964,590
4,964,379
0,436,640
1,436,885
2,436,610
3,436,515
4,436,723
5,436,837
6,436,147
7,436,732
0,696,790
1,696,429
2,696,504
3,696,751
4,696,831
5,696,161
6,696,550
7,696,797
8,696,391
9,696,259
0,659,59
1,659,292
0,641,414
1,641,647
2,641,790
3,641,429
4,641,504
5,641,389
6,641,448
7,641,797
8,641,437
9,641,259
0,994,359
1,994,556
2,994,144
3,994,251
4,994,866
5,994,600
6,994,795
0,329,790
1,329,429
2,329,504
3,329,751
4,329,240
5,329,161
6,329,550
7,329,391
8,329,259
9,329,215
0,427,790
1,427,429
2,427,504
3,427,831
4,427,611
5,427,161
6,427,550
7,427,797
8,427,437
9,427,259
0,142,603
1,142,523
2,142,480
3,142,612
4,142,777
5,142,967
0,579,240
1,579,885
2,579,601
3,579,197
4,579,783
5,579,161
6,579,723
7,579,550
8,579,391
9,579,856
0,635,647
1,635,611
2,635,922
3,635,747
4,635,308
5,635,389
6,635,680
7,635,448
8,635,797
9,635,437
0,51,80
1,51,73
0,262,572
0,209,647
1,209,922
2,209,747
3,209,634
4,209,15
5,209,389
6,209,680
7,209,448
8,209,797
9,209,437
0,785,727
1,785,602
2,785,124
3,785,331
4,785,614
5,785,410
6,785,954
7,785,801
8,785,139
9,785,96
0,730,292
0,179,515
1,179,837
2,179,147
3,179,750
4,179,562
0,530,834
1,530,252
2,530,359
3,530,556
4,530,144
5,530,251
6,530,866
7,530,898
8,530,66
0,160,593
1,160,707
2,160,974
3,160,468
4,160,263
5,160,418
6,160,462
0,930,727
1,930,602
2,930,331
3,930,614
4,930,466
5,930,954
6,930,83
7,930,801
8,930,995
9,930,139
0,719,44
0,36,59
1,36,44
2,36,73
0,816,414
1,816,647
2,816,790
3,816,429
4,816,504
5,816,389
6,816,448
7,816,797
8,816,437
9,816,582
0,229,475
1,229,500
2,229,521
3,229,189
4,229,909
5,229,64
6,229,462
7,229,369
0,67,240
1,67,601
2,67,166
3,67,197
4,67,161
5,67,550
6,67,391
7,67,259
8,67,856
0,882,834
1,882,172
2,882,252
3,882,556
4,882,144
5,882,251
6,882,898
7,882,66
8,882,600
0,218,500
1,218,707
2,218,64
3,218,462
4,218,369
5,218,539
6,218,576
0,392,475
1,392,500
2,392,603
3,392,521
4,392,189
5,392,909
6,392,64
7,392,612
0,408,475
1,408,500
2,408,603
3,408,521
4,408,189
5,408,909
6,408,64
7,408,612
0,798,640
1,798,885
2,798,610
3,798,783
4,798,515
5,798,723
6,798,837
7,798,147
8,798,732
0,119,359
1,119,556
2,119,144
3,119,251
4,119,866
5,119,600
6,119,795
0,122,727
1,122,602
2,122,124
3,122,331
4,122,614
5,122,954
6,122,83
7,122,801
8,122,995
9,122,139
0,178,727
1,178,602
2,178,124
3,178,761
4,178,331
5,178,410
6,178,954
7,178,139
8,178,96
9,178,577
0,404,707
1,404,974
2,404,468
3,404,263
4,404,418
5,404,462
0,24,761
1,24,172
2,24,252
3,24,842
4,24,410
5,24,898
6,24,66
7,24,372
8,24,96
0,868,815
0,993,952
1,993,826
2,993,779
3,993,211
4,993,258
0,665,59
1,665,292
0,216,475
1,216,500
2,216,707
3,216,521
4,216,189
5,216,909
6,216,64
7,216,462
8,216,369
0,459,911
1,459,910
2,459,675
3,459,296
0,498,414
1,498,647
2,498,790
3,498,429
4,498,504
5,498,389
6,498,448
7,498,797
8,498,437
9,498,259
0,223,500
1,223,707
2,223,974
3,223,462
4,223,369
5,223,539
6,223,576
0,905,790
1,905,429
2,905,504
3,905,751
4,905,831
5,905,161
6,905,550
7,905,797
8,905,391
9,905,259
0,145,667
1,145,523
2,145,480
3,145,537
4,145,630
0,380,834
1,380,172
2,380,252
3,380,556
4,380,144
5,380,251
6,380,898
7,380,66
8,380,600
0,377,640
1,377,751
2,377,240
3,377,885
4,377,601
5,377,723
6,377,550
7,377,391
8,377,856
9,377,215
0,19,603
1,19,523
2,19,480
3,19,612
4,19,777
5,19,967
0,892,834
1,892,172
2,892,252
3,892,556
4,892,144
5,892,251
6,892,898
7,892,66
8,892,600
0,270,593
1,270,724
2,270,607
3,270,468
4,270,263
5,270,418
6,270,733
7,270,455
